schema_version,sample_id,source_group,sequence_id,split,action_code,dive_score,difficulty,start_frame,end_frame,macro_transition_1,macro_transition_2,fine_transition_count,fine_transitions,phase_label_count,phase_labels,judge_scores,execution_scores,synchronisation_scores,live_path,live_frames,live_first_frame,live_last_frame,replay1_path,replay1_frames,replay1_first_frame,replay1_last_frame,live_mask_path,live_mask_frames,live_mask_aligned,replay2_path,replay2_frames,replay2_available,mask_provenance,issues,replay1_mask_path,mask_role,replay1_mask_aligned
2.0,Synchro_001/21,Synchro_001,21,test,107c,47.88,2.8,67352,67475,39,82,2,"[39, 82]",124,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.0, 4.5, 6.0, 6.0, 6.0]","[6.0, 4.5]","[6.0, 6.0, 6.0]",rgb/live/Synchro_001/21,124,067352.jpg,067475.jpg,rgb/replay1/Synchro_001/21,205,067899.jpg,068103.jpg,masks/live/Synchro_001/21,124,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_001/21,predicted_input,True
2.0,Synchro_001/22,Synchro_001,22,train,405b,63.9,3.0,69337,69452,41,78,2,"[41, 78]",116,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 7.0, 7.0, 7.5, 7.5]","[6.5, 7.0]","[7.0, 7.5, 7.5]",rgb/live/Synchro_001/22,116,069337.jpg,069452.jpg,rgb/replay1/Synchro_001/22,155,070011.jpg,070165.jpg,masks/live/Synchro_001/22,116,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_001/22,predicted_input,True
2.0,Synchro_001/23,Synchro_001,23,test,305b,51.3,3.0,71232,71356,38,82,2,"[38, 82]",125,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[4.0, 6.5, 5.5, 6.5, 6.0]","[4.0, 6.5]","[5.5, 6.5, 6.0]",rgb/live/Synchro_001/23,125,071232.jpg,071356.jpg,rgb/replay1/Synchro_001/23,322,071749.jpg,072070.jpg,masks/live/Synchro_001/23,125,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_001/23,predicted_input,True
2.0,Synchro_002/0,Synchro_002,0,train,301b,49.2,2.0,44422,44530,22,67,2,"[22, 67]",109,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 9.0, 8.5, 8.0, 8.0]","[7.5, 9.0]","[8.5, 8.0, 8.0]",rgb/live/Synchro_002/0,109,044422.jpg,044530.jpg,rgb/replay1/Synchro_002/0,180,044796.jpg,044975.jpg,masks/live/Synchro_002/0,109,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/0,357,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/0,predicted_input,True
2.0,Synchro_002/1,Synchro_002,1,train,201b,45.0,2.0,46556,46686,34,80,2,"[34, 80]",131,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 7.5, 7.5, 7.5, 7.5]","[7.5, 7.5]","[7.5, 7.5, 7.5]",rgb/live/Synchro_002/1,131,046556.jpg,046686.jpg,rgb/replay1/Synchro_002/1,195,046920.jpg,047114.jpg,masks/live/Synchro_002/1,131,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/1,347,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/1,predicted_input,True
2.0,Synchro_002/2,Synchro_002,2,test,201b,48.6,2.0,48549,48665,35,82,2,"[35, 82]",117,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 8.5, 8.0, 8.0, 8.0]","[8.0, 8.5]","[8.0, 8.0, 8.0]",rgb/live/Synchro_002/2,117,048549.jpg,048665.jpg,rgb/replay1/Synchro_002/2,153,049007.jpg,049159.jpg,masks/live/Synchro_002/2,117,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/2,264,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/2,predicted_input,True
2.0,Synchro_002/3,Synchro_002,3,test,301b,47.4,2.0,50601,50705,20,65,2,"[20, 65]",105,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 8.0, 8.0, 7.5, 8.0]","[8.0, 8.0]","[8.0, 7.5, 8.0]",rgb/live/Synchro_002/3,105,050601.jpg,050705.jpg,rgb/replay1/Synchro_002/3,196,051168.jpg,051363.jpg,masks/live/Synchro_002/3,105,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/3,206,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/3,predicted_input,True
2.0,Synchro_002/4,Synchro_002,4,train,407c,82.56,3.2,53896,53994,19,66,2,"[19, 66]",99,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 9.0, 8.5, 8.5, 8.5]","[8.5, 9.0]","[8.5, 8.5, 8.5]",rgb/live/Synchro_002/4,99,053896.jpg,053994.jpg,rgb/replay1/Synchro_002/4,163,054262.jpg,054424.jpg,masks/live/Synchro_002/4,99,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/4,282,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/4,predicted_input,True
2.0,Synchro_002/5,Synchro_002,5,train,107b,67.5,3.0,57589,57710,21,68,2,"[21, 68]",122,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 7.5, 7.5, 7.5, 7.5]","[7.5, 7.5]","[7.5, 7.5, 7.5]",rgb/live/Synchro_002/5,122,057589.jpg,057710.jpg,rgb/replay1/Synchro_002/5,214,057953.jpg,058166.jpg,masks/live/Synchro_002/5,122,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/5,248,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/5,predicted_input,True
2.0,Synchro_002/6,Synchro_002,6,train,5255b,85.32,3.6,59580,59696,29,79,3,"[29, 58, 79]",117,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 8.0, 8.0, 7.5, 8.0]","[8.0, 8.0]","[8.0, 7.5, 8.0]",rgb/live/Synchro_002/6,117,059580.jpg,059696.jpg,rgb/replay1/Synchro_002/6,218,059985.jpg,060202.jpg,masks/live/Synchro_002/6,117,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/6,predicted_input,True
2.0,Synchro_002/7,Synchro_002,7,train,407c,71.04,3.2,61820,61930,15,59,2,"[15, 59]",111,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 8.0, 7.5, 7.5, 7.5]","[6.5, 8.0]","[7.5, 7.5, 7.5]",rgb/live/Synchro_002/7,111,061820.jpg,061930.jpg,rgb/replay1/Synchro_002/7,278,062193.jpg,062470.jpg,masks/live/Synchro_002/7,111,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/7,predicted_input,True
2.0,Synchro_002/8,Synchro_002,8,test,307c,79.56,3.4,64570,64680,18,66,2,"[18, 66]",111,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 7.5, 7.5, 8.0, 8.0]","[8.0, 7.5]","[7.5, 8.0, 8.0]",rgb/live/Synchro_002/8,111,064570.jpg,064680.jpg,rgb/replay1/Synchro_002/8,194,064924.jpg,065117.jpg,masks/live/Synchro_002/8,111,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/8,235,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/8,predicted_input,True
2.0,Synchro_002/9,Synchro_002,9,train,407c,81.6,3.2,66476,66601,30,72,2,"[30, 72]",126,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 8.5, 8.5, 8.5, 8.5]","[8.5, 8.5]","[8.5, 8.5, 8.5]",rgb/live/Synchro_002/9,126,066476.jpg,066601.jpg,rgb/replay1/Synchro_002/9,171,066844.jpg,067014.jpg,masks/live/Synchro_002/9,126,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/9,351,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/9,predicted_input,True
2.0,Synchro_002/10,Synchro_002,10,test,407c,61.44,3.2,68654,68777,21,66,2,"[21, 66]",124,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 6.0, 6.5, 6.5, 6.5]","[6.5, 6.0]","[6.5, 6.5, 6.5]",rgb/live/Synchro_002/10,124,068654.jpg,068777.jpg,rgb/replay1/Synchro_002/10,181,069014.jpg,069194.jpg,masks/live/Synchro_002/10,124,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/10,376,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/10,predicted_input,True
2.0,Synchro_002/11,Synchro_002,11,train,407c,76.8,3.2,70752,70848,11,57,2,"[11, 57]",97,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 8.0, 8.0, 8.0, 8.0]","[8.0, 8.0]","[8.0, 8.0, 8.0]",rgb/live/Synchro_002/11,97,070752.jpg,070848.jpg,rgb/replay1/Synchro_002/11,182,071294.jpg,071475.jpg,masks/live/Synchro_002/11,97,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/11,197,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/11,predicted_input,True
2.0,Synchro_002/12,Synchro_002,12,test,207c,52.47,3.3,72871,73000,26,76,2,"[26, 76]",130,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[5.0, 4.5, 6.0, 5.5, 5.5]","[5.0, 4.5]","[6.0, 5.5, 5.5]",rgb/live/Synchro_002/12,130,072871.jpg,073000.jpg,rgb/replay1/Synchro_002/12,448,073288.jpg,073735.jpg,masks/live/Synchro_002/12,130,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/12,predicted_input,True
2.0,Synchro_002/13,Synchro_002,13,train,5253b,87.36,3.2,76022,76135,17,65,3,"[17, 37, 65]",114,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[9.5, 9.0, 9.0, 9.0, 9.0]","[9.5, 9.0]","[9.0, 9.0, 9.0]",rgb/live/Synchro_002/13,114,076022.jpg,076135.jpg,rgb/replay1/Synchro_002/13,212,076390.jpg,076601.jpg,masks/live/Synchro_002/13,114,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/13,predicted_input,True
2.0,Synchro_002/14,Synchro_002,14,train,109c,65.49,3.7,77876,77991,17,65,2,"[17, 65]",116,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 4.5, 6.5, 6.0, 6.0]","[6.5, 4.5]","[6.5, 6.0, 6.0]",rgb/live/Synchro_002/14,116,077876.jpg,077991.jpg,rgb/replay1/Synchro_002/14,218,078236.jpg,078453.jpg,masks/live/Synchro_002/14,116,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/14,370,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/14,predicted_input,True
2.0,Synchro_002/15,Synchro_002,15,test,307c,49.98,3.4,80165,80295,29,77,2,"[29, 77]",131,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[5.0, 4.0, 5.0, 5.5, 5.0]","[5.0, 4.0]","[5.0, 5.5, 5.0]",rgb/live/Synchro_002/15,131,080165.jpg,080295.jpg,rgb/replay1/Synchro_002/15,218,080548.jpg,080765.jpg,masks/live/Synchro_002/15,131,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/15,234,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/15,predicted_input,True
2.0,Synchro_002/16,Synchro_002,16,validation,307c,78.54,3.4,82266,82372,17,65,2,"[17, 65]",107,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 8.0, 7.5, 7.5, 8.0]","[7.5, 8.0]","[7.5, 7.5, 8.0]",rgb/live/Synchro_002/16,107,082266.jpg,082372.jpg,rgb/replay1/Synchro_002/16,206,082861.jpg,083066.jpg,masks/live/Synchro_002/16,107,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/16,190,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/16,predicted_input,True
2.0,Synchro_002/17,Synchro_002,17,train,109c,82.14,3.7,84524,84645,23,69,2,"[23, 69]",122,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 7.0, 7.5, 7.5, 7.5]","[7.5, 7.0]","[7.5, 7.5, 7.5]",rgb/live/Synchro_002/17,122,084524.jpg,084645.jpg,rgb/replay1/Synchro_002/17,432,085025.jpg,085456.jpg,masks/live/Synchro_002/17,122,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/17,predicted_input,True
2.0,Synchro_002/18,Synchro_002,18,validation,109c,94.35,3.7,87208,87317,22,69,2,"[22, 69]",110,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 27, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 8.0, 9.0, 8.5, 8.5]","[8.5, 8.0]","[9.0, 8.5, 8.5]",rgb/live/Synchro_002/18,110,087208.jpg,087317.jpg,rgb/replay1/Synchro_002/18,204,087545.jpg,087748.jpg,masks/live/Synchro_002/18,110,True,Trimmed_Diving_Video_Frames/TEMP_LIVE/Replay2/Synchro_002/18,175,True,unknown_existing_segmentation_output,[],masks/replay1/Synchro_002/18,predicted_input,True
